Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
2019-05-02,504,1900-01-01 18:35:00,Thursday,King and Broadview,Mechanical,7.0,14.0,E/B,4508.0
2019-05-02,501,1900-01-01 22:41:00,Thursday,Neville Loop,Emergency Services,23.0,31.0,W/B,4077.0
2019-05-03,504,1900-01-01 00:11:00,Friday,Disterilly loop,Mechanical,9.0,18.0,N/B,4467.0
2019-05-03,304,1900-01-01 02:19:00,Friday,broadview station,Investigation,20.0,50.0,N/B,4489.0
2019-05-03,501,1900-01-01 04:53:00,Friday,Queen St. E at Greenwood Ave.,Mechanical,0.0,0.0,W/B,4178.0
2019-05-03,501,1900-01-01 05:25:00,Friday,Queen St. E at Connaught Ave. Westbound,Mechanical,0.0,0.0,W/B,4187.0
2019-05-03,501,1900-01-01 05:47:00,Friday,Windemere / Queensway,Investigation,22.0,31.0,E/B,4449.0
2019-05-03,501,1900-01-01 05:55:00,Friday,Queen St. E at Woodfield Ave,Mechanical,0.0,0.0,E/B,4131.0
2019-05-03,506,1900-01-01 05:56:00,Friday,Coxwell Ave and Lower Gerrard,Held By,0.0,0.0,W/B,4081.0
2019-05-03,506,1900-01-01 07:08:00,Friday,Main Station,Mechanical,5.0,10.0,E/B,4145.0
2019-05-03,504,1900-01-01 07:29:00,Friday,Gerrard And Broadview,Mechanical,4.0,8.0,W/B,4503.0
2019-05-03,501,1900-01-01 12:38:00,Friday,Lakeshore and Shore Breeze,Held By,24.0,34.0,E/B,4187.0
2019-05-03,502,1900-01-01 12:38:00,Friday,Queen and University,Investigation,12.0,24.0,W/B,9217.0
2019-05-03,505,1900-01-01 12:45:00,Friday,Dundas and Beverley,General Delay,12.0,16.0,E/B,7953.0
2019-05-03,506,1900-01-01 13:55:00,Friday,College & University,Held By,5.0,10.0,B/W,4081.0
2019-05-03,504,1900-01-01 14:17:00,Friday,King and Spadina,General Delay,9.0,8.0,B/W,4418.0
2019-05-03,501,1900-01-01 14:23:00,Friday,Queen and University,Held By,11.0,15.0,W/B,4417.0
2019-05-03,504,1900-01-01 15:53:00,Friday,King and Dufferin,Investigation,6.0,12.0,W/B,4435.0
2019-05-03,505,1900-01-01 15:56:00,Friday,Ontario and Dundas,Mechanical,4.0,8.0,E/B,7956.0
2019-05-03,506,1900-01-01 15:57:00,Friday,Gerrard & Coxwell,Mechanical,5.0,10.0,E/B,4103.0
2019-05-03,501,1900-01-01 15:59:00,Friday,Queen and Lansdowne,General Delay,10.0,8.0,W/B,4178.0
2019-05-03,512,1900-01-01 16:30:00,Friday,Gunns Loop,Investigation,20.0,25.0,E/B,4462.0
2019-05-03,506,1900-01-01 16:42:00,Friday,Main Stn,Mechanical,5.0,10.0,W/B,4189.0
2019-05-03,503,1900-01-01 17:21:00,Friday,Bingham Loop,Mechanical,9.0,18.0,W/B,7945.0
2019-05-03,506,1900-01-01 17:46:00,Friday,College & Bay,Mechanical,5.0,10.0,W/B,4170.0
2019-05-03,505,1900-01-01 17:51:00,Friday,Dundas and Bay,Mechanical,4.0,8.0,W/B,8210.0
2019-05-03,501,1900-01-01 19:45:00,Friday,Queen and Wilson Park,Held By,10.0,15.0,E/B,4150.0
2019-05-03,504,1900-01-01 22:20:00,Friday,Distillery loop,Mechanical,7.0,14.0,W/B,4477.0
2019-05-04,306,1900-01-01 02:34:00,Saturday,Dundas West Stn,Investigation,13.0,20.0,,4132.0
2019-05-04,510,1900-01-01 03:03:00,Saturday,King & John,Held By,1.0,2.0,E/B,4519.0
2019-05-04,512,1900-01-01 05:04:00,Saturday,Lost Pole at S Bend in the Roncesvales Yard,Mechanical,0.0,0.0,W/B,4474.0
2019-05-04,505,1900-01-01 05:43:00,Saturday,Broadview Station,Mechanical,10.0,20.0,W/B,7940.0
2019-05-04,504,1900-01-01 06:17:00,Saturday,King and Bathurst,Investigation,9.0,18.0,W/B,4489.0
2019-05-04,504,1900-01-01 06:17:00,Saturday,King and Bathurst,Investigation,9.0,18.0,W/B,4488.0
2019-05-04,501,1900-01-01 07:39:00,Saturday,Queen/University,Mechanical,24.0,36.0,W/B,4146.0
2019-05-04,501,1900-01-01 07:39:00,Saturday,Queen/University,Mechanical,30.0,36.0,W/B,4150.0
2019-05-04,512,1900-01-01 08:44:00,Saturday,St clair,General Delay,5.0,10.0,B/W,4509.0
2019-05-04,510,1900-01-01 09:15:00,Saturday,Sullivan,Overhead - Pantograph,41.0,45.0,N/B,4415.0
2019-05-04,504,1900-01-01 09:17:00,Saturday,Spadina and Richmond,Held By,47.0,56.0,N/B,4507.0
2019-05-04,505,1900-01-01 09:25:00,Saturday,Bathurst,Utilized Off Route,4.0,8.0,W/B,7940.0
2019-05-04,501,1900-01-01 09:34:00,Saturday,Queen/Leslie,Mechanical,5.0,10.0,W/B,4053.0
2019-05-04,505,1900-01-01 09:50:00,Saturday,Shaw,Mechanical,4.0,8.0,W/B,1226.0
2019-05-04,512,1900-01-01 12:34:00,Saturday,St. Clair and Oakwood,General Delay,6.0,5.0,B/W,4462.0
2019-05-04,504,1900-01-01 13:00:00,Saturday,Dundas West to Broadview STN,General Delay,25.0,15.0,B/W,
2019-05-04,510,1900-01-01 13:46:00,Saturday,Spadina Stn,General Delay,10.0,14.0,S/B,4508.0
2019-05-04,501,1900-01-01 13:56:00,Saturday,Beaconsfield and Queen,Emergency Services,0.0,0.0,W/B,4141.0
2019-05-04,501,1900-01-01 13:56:00,Saturday,Queen and Beaconsfield,Investigation,100.0,105.0,B/W,4141.0
2019-05-04,501,1900-01-01 14:02:00,Saturday,Queen & Shaw.,Held By,4.0,10.0,E/B,4001.0
2019-05-04,504,1900-01-01 15:10:00,Saturday,King and Sherborne,Emergency Services,6.0,18.0,W/B,4425.0
2019-05-04,501,1900-01-01 15:47:00,Saturday,Queen and Ontario,Mechanical,5.0,10.0,W/B,4077.0
2019-05-04,506,1900-01-01 16:14:00,Saturday,Main Stn,Mechanical,13.0,19.0,W/B,4042.0
2019-05-04,504,1900-01-01 16:56:00,Saturday,King and Atlantic,Investigation,5.0,12.0,E/B,4490.0
2019-05-04,501,1900-01-01 17:00:00,Saturday,Queen and Augusta,Investigation,5.0,10.0,W/B,4543.0
2019-05-04,501,1900-01-01 17:47:00,Saturday,Queen and Bay,General Delay,18.0,23.0,E/B,4066.0
2019-05-04,505,1900-01-01 18:25:00,Saturday,Broadview Station,Mechanical,4.0,8.0,W/B,7945.0
2019-05-04,509,1900-01-01 19:45:00,Saturday,CNE Loop,Mechanical,9.0,18.0,E/B,4436.0
2019-05-04,504,1900-01-01 20:30:00,Saturday,King St,General Delay,5.0,14.0,B/W,4444.0
2019-05-04,501,1900-01-01 20:33:00,Saturday,Queen and Brock,Mechanical,21.0,26.0,W/B,8551.0
2019-05-04,511,1900-01-01 20:37:00,Saturday,CNE Loop,Mechanical,5.0,10.0,E/B,1595.0
2019-05-04,506,1900-01-01 21:39:00,Saturday,Gerrard & Coxwell,Mechanical,9.0,18.0,W/B,4160.0
2019-05-04,510,1900-01-01 21:57:00,Saturday,Dundas and Spadina,Emergency Services,11.0,17.0,S/B,4491.0
2019-05-04,505,1900-01-01 22:42:00,Saturday,Dundas & Sherbourne,Investigation,9.0,18.0,E/B,1365.0
2019-05-05,306,1900-01-01 01:51:00,Sunday,Roncesvalles & Dundas,Mechanical,19.0,28.0,W/B,4133.0
2019-05-05,304,1900-01-01 01:54:00,Sunday,Dundas and Roncesvalles,Mechanical,10.0,20.0,N/B,4459.0
2019-05-05,504,1900-01-01 03:06:00,Sunday,King and John,Held By,17.0,26.0,E/B,4519.0
2019-05-05,512,1900-01-01 04:20:00,Sunday,At S Bend in Roncesvalles Yard,Mechanical,0.0,0.0,W/B,4492.0
2019-05-05,504,1900-01-01 04:27:00,Sunday,King / Peter,Diversion,202.0,212.0,B/W,4465.0
2019-05-05,501,1900-01-01 04:57:00,Sunday,Neville Loop,Diversion,77.0,1.0,W/B,4422.0
2019-05-05,512,1900-01-01 05:28:00,Sunday,At S Bend in Roncesvalles Yard,Mechanical,0.0,0.0,W/B,4573.0
2019-05-05,510,1900-01-01 07:49:00,Sunday,Queen St E and Leslie St,Late Leaving Garage,4.0,8.0,W/B,4529.0
2019-05-05,501,1900-01-01 07:54:00,Sunday,Queen & Roncy,Held By,8.0,16.0,W/B,4422.0
2019-05-05,512,1900-01-01 08:01:00,Sunday,St. Clair W. Stn to St. Clair Stn,General Delay,123.0,129.0,B/W,
2019-05-05,504,1900-01-01 08:07:00,Sunday,King and Spadina,General Delay,20.0,19.0,B/W,
2019-05-05,509,1900-01-01 08:19:00,Sunday,Exibition to Fleet loop,General Delay,202.0,209.0,B/W,
2019-05-05,600,1900-01-01 08:49:00,Sunday,King and Simcoe,Mechanical,8.0,16.0,E/B,8475.0
2019-05-05,506,1900-01-01 09:20:00,Sunday,College/Brock,Held By,5.0,13.0,W/B,4052.0
2019-05-05,501,1900-01-01 10:22:00,Sunday,Queen & Roncy,Emergency Services,6.0,12.0,W/B,4454.0
2019-05-05,511,1900-01-01 10:36:00,Sunday,King/Strachan,Mechanical,6.0,12.0,sb,1263.0
2019-05-05,505,1900-01-01 11:09:00,Sunday,Dundas Street East Ontario,Investigation,5.0,10.0,W/B,8518.0
2019-05-05,506,1900-01-01 11:40:00,Sunday,Gerrard/Golfview,Mechanical,8.0,16.0,W/B,4108.0
2019-05-05,501,1900-01-01 13:27:00,Sunday,Yonge and Queen,General Delay,13.0,18.0,E/B,4487.0
2019-05-05,501,1900-01-01 15:20:00,Sunday,Connaught and Queen,Mechanical,5.0,10.0,E/B,4180.0
2019-05-05,501,1900-01-01 15:44:00,Sunday,Ohara and Queen,Mechanical,5.0,10.0,W/B,4411.0
2019-05-05,506,1900-01-01 15:51:00,Sunday,Spadina / College,Mechanical,7.0,14.0,W/B,4066.0
2019-05-05,501,1900-01-01 16:29:00,Sunday,Queen and Connaught,Mechanical,5.0,10.0,E/B,4066.0
2019-05-05,506,1900-01-01 16:51:00,Sunday,Parliament / College,Mechanical,7.0,14.0,W/B,4001.0
2019-05-05,501,1900-01-01 17:24:00,Sunday,Coxwell and Queen,Mechanical,5.0,10.0,W/B,4001.0
2019-05-05,510,1900-01-01 17:45:00,Sunday,spadina/richmond,Investigation,155.0,160.0,N/B,4524.0
2019-05-05,504,1900-01-01 17:48:00,Sunday,Spadiana and richmond,Held By,152.0,160.0,B/W,4443.0
2019-05-05,504,1900-01-01 19:52:00,Sunday,King and parliament,Investigation,8.0,16.0,E/B,8958.0
2019-05-05,501,1900-01-01 21:38:00,Sunday,Queen and Dufferin,Held By,79.0,84.0,W/B,4100.0
2019-05-06,506,1900-01-01 05:33:00,Monday,Coxwell Ave and Lower Gerrard St.,Mechanical,4.0,14.0,E/B,4071.0
2019-05-06,510,1900-01-01 05:39:00,Monday,King Street,Overhead - Pantograph,15.0,25.0,N/B,4432.0
2019-05-06,506,1900-01-01 05:41:00,Monday,Coxwell Ave. and Lower Gerrard,Mechanical,0.0,0.0,E/B,4048.0
2019-05-06,501,1900-01-01 05:44:00,Monday,Queen St. E at Woodfield Rd.,Mechanical,0.0,0.0,E/B,4185.0
2019-05-06,501,1900-01-01 06:03:00,Monday,Queen St. E at Greenwood Ave.,Mechanical,0.0,0.0,W/B,4164.0
2019-05-06,510,1900-01-01 06:40:00,Monday,Leslie Barns,Late Leaving Garage,6.0,12.0,W/B,4422.0
2019-05-06,511,1900-01-01 07:00:00,Monday,Bathurst station,Mechanical,3.0,6.0,S/B,1516.0
2019-05-06,505,1900-01-01 08:41:00,Monday,Broadview and Gerrard,Mechanical,4.0,8.0,W/B,7943.0
2019-05-06,505,1900-01-01 09:31:00,Monday,Parliament,Mechanical,4.0,8.0,W/B,8172.0
2019-05-06,504,1900-01-01 09:46:00,Monday,Queen / Carroll,Held By,19.0,25.0,W/B,4489.0
2019-05-06,501,1900-01-01 09:52:00,Monday,Queen at Carrol,Diversion,13.0,18.0,W/B,405.0
2019-05-06,506,1900-01-01 09:56:00,Monday,Gerrard/Beaton,Investigation,7.0,19.0,E/B,4176.0
2019-05-06,501,1900-01-01 10:00:00,Monday,Queen Street West Peter,Emergency Services,22.0,27.0,W/B,501.0
2019-05-06,500,1900-01-01 10:17:00,Monday,Queen / Broadview,Mechanical,6.0,12.0,E/B,4480.0
2019-05-06,501,1900-01-01 10:25:00,Monday,Long Branch,Held By,90.0,18.0,W/B,4190.0
2019-05-06,504,1900-01-01 10:30:00,Monday,Roncesvalles and Dundas,Investigation,25.0,32.0,S/B,4487.0
2019-05-06,504,1900-01-01 11:32:00,Monday,Queen / Broadview,Utilized Off Route,6.0,12.0,W/B,4440.0
2019-05-06,506,1900-01-01 11:53:00,Monday,Gerrard/Logan,Mechanical,6.0,12.0,W/B,4169.0
2019-05-06,504,1900-01-01 12:15:00,Monday,Roncesvalles and Queen,Mechanical,8.0,15.0,S/B,4433.0
2019-05-06,715,1900-01-01 12:53:00,Monday,Dufferin and Dundas,Mechanical,4.0,8.0,E/B,7920.0
2019-05-06,501,1900-01-01 13:02:00,Monday,Queen and Yonge,General Delay,15.0,10.0,E/B,4538.0
2019-05-06,506,1900-01-01 13:32:00,Monday,lansdowne/college,Mechanical,17.0,22.0,E/B,4192.0
2019-05-06,512,1900-01-01 14:48:00,Monday,St Clair & Russell Hill,Investigation,8.0,13.0,E/B,4522.0
2019-05-06,506,1900-01-01 15:03:00,Monday,coxwell/upper gerrard,Mechanical,33.0,38.0,E/B,4001.0
2019-05-06,505,1900-01-01 15:45:00,Monday,Dufferin and Dundas,General Delay,12.0,16.0,E/B,1367.0
2019-05-06,503,1900-01-01 15:49:00,Monday,Kingston Road and Queen,Utilized Off Route,12.0,24.0,E/B,8602.0
2019-05-06,502,1900-01-01 16:18:00,Monday,Queen and Coxwell,Emergency Services,12.0,24.0,E/B,8454.0
2019-05-06,503,1900-01-01 17:50:00,Monday,Queen and Pape,Mechanical,12.0,24.0,W/B,7943.0
2019-05-06,504,1900-01-01 18:00:00,Monday,King and Bay,General Delay,8.0,7.0,B/W,4473.0
2019-05-06,510,1900-01-01 18:03:00,Monday,King and Spadina,Investigation,4.0,8.0,S/B,4523.0
2019-05-06,512,1900-01-01 18:10:00,Monday,St Clair / Bathurst,Mechanical,83.0,87.0,W/B,4462.0
2019-05-06,504,1900-01-01 19:35:00,Monday,Dufferin,General Delay,8.0,13.0,W/B,4490.0
2019-05-06,505,1900-01-01 21:32:00,Monday,Broadview station,Mechanical,7.0,14.0,S/B,8169.0
2019-05-06,501,1900-01-01 21:40:00,Monday,Neville Park and Queen,Held By,72.0,77.0,B/W,4108.0
2019-05-06,506,1900-01-01 22:26:00,Monday,Gerrard & River,Held By,26.0,36.0,W/B,4049.0
2019-05-07,304,1900-01-01 04:43:00,Tuesday,King nd Tecumseth,Investigation,8.0,20.0,W/B,4428.0
2019-05-07,506,1900-01-01 05:12:00,Tuesday,Coxwell Ave and Lower Gerrard St.,Mechanical,0.0,0.0,E/B,4187.0
2019-05-07,506,1900-01-01 05:50:00,Tuesday,High park loop,Mechanical,15.0,24.0,E/B,4079.0
2019-05-07,501,1900-01-01 06:15:00,Tuesday,Queen Street East Connaught,Overhead - Pantograph,1.0,1.0,W/B,4020.0
2019-05-07,505,1900-01-01 07:49:00,Tuesday,Dundas West Station,Mechanical,4.0,8.0,W/B,7937.0
2019-05-07,506,1900-01-01 08:20:00,Tuesday,College/Bathurst to University.,General Delay,10.0,16.0,E/B,4004.0
2019-05-07,505,1900-01-01 08:43:00,Tuesday,Dundas and Shaw,Mechanical,4.0,8.0,W/B,1371.0
2019-05-07,504,1900-01-01 09:16:00,Tuesday,Broadview and Gerrard,Utilized Off Route,5.0,10.0,E/B,4440.0
2019-05-07,505,1900-01-01 09:20:00,Tuesday,Dundas and Lansdowne,General Delay,12.0,16.0,E/B,7943.0
2019-05-07,510,1900-01-01 09:41:00,Tuesday,Front and Spadina,Mechanical,4.0,8.0,N/B,4470.0
2019-05-07,505,1900-01-01 10:19:00,Tuesday,Broadview Station,Mechanical,4.0,8.0,E/B,8452.0
2019-05-07,501,1900-01-01 12:19:00,Tuesday,Queen and Church,Mechanical,4.0,8.0,E/B,4461.0
2019-05-07,504,1900-01-01 12:43:00,Tuesday,King and Jameson,Mechanical,1.0,2.0,W/B,4429.0
2019-05-07,501,1900-01-01 13:15:00,Tuesday,queen/lesile,Held By,13.0,18.0,B/W,4186.0
2019-05-07,501,1900-01-01 13:25:00,Tuesday,Queen route from Humber to Neville,General Delay,10.0,9.0,,
2019-05-07,504,1900-01-01 17:28:00,Tuesday,King  Spadina,General Delay,9.0,8.0,E/B,4526.0
2019-05-07,503,1900-01-01 17:40:00,Tuesday,Queen and Coxwell,Investigation,12.0,24.0,E/B,7940.0
2019-05-07,506,1900-01-01 18:16:00,Tuesday,COLLEGE/OSSINGTON,Mechanical,5.0,10.0,W/B,4069.0
2019-05-07,505,1900-01-01 18:41:00,Tuesday,Dundas West Station,Mechanical,4.0,8.0,W/B,7946.0
2019-05-07,506,1900-01-01 19:35:00,Tuesday,college/havelock,Investigation,27.0,32.0,W/B,4143.0
2019-05-07,501,1900-01-01 20:40:00,Tuesday,Bathurst,Mechanical,5.0,10.0,W/B,4123.0
2019-05-07,506,1900-01-01 23:25:00,Tuesday,Kingston Road Loop,Investigation,1.0,2.0,E/B,4127.0
2019-05-07,506,1900-01-01 23:32:00,Tuesday,Gerrard & Greenwood,Investigation,9.0,18.0,E/B,4171.0
2019-05-08,306,1900-01-01 05:09:00,Wednesday,Dundas west station,Held By,8.0,38.0,E/B,4114.0
2019-05-08,512,1900-01-01 05:23:00,Wednesday,St. Clair/Deer park,Mechanical,11.0,22.0,E/B,4528.0
2019-05-08,512,1900-01-01 05:41:00,Wednesday,Vaughan/Bathurst,Utilized Off Route,6.0,12.0,E/B,4474.0
2019-05-08,501,1900-01-01 06:18:00,Wednesday,Neville Park / Queen,Emergency Services,12.0,20.0,W/B,4179.0
2019-05-08,506,1900-01-01 08:02:00,Wednesday,Dufferin and College,General Delay,5.0,10.0,B/W,4077.0
2019-05-08,501,1900-01-01 08:03:00,Wednesday,Carlaw / Queen,Mechanical,6.0,12.0,W/B,4146.0
2019-05-08,504,1900-01-01 08:42:00,Wednesday,King and University,Mechanical,5.0,10.0,W/B,4574.0
2019-05-08,511,1900-01-01 09:13:00,Wednesday,Bathurst St,General Delay,4.0,8.0,B/W,1108.0
2019-05-08,501,1900-01-01 13:12:00,Wednesday,Lakeshore and 37th St,Mechanical,10.0,20.0,E/B,4150.0
2019-05-08,501,1900-01-01 13:14:00,Wednesday,Lakeshore and Royal York,Mechanical,10.0,20.0,W/B,4145.0
2019-05-08,501,1900-01-01 13:28:00,Wednesday,Neville Park,Mechanical,5.0,9.0,W/B,4074.0
2019-05-08,501,1900-01-01 13:28:00,Wednesday,Neville Park,Mechanical,5.0,9.0,,4160.0
2019-05-08,501,1900-01-01 13:28:00,Wednesday,Neville Park,Mechanical,5.0,9.0,,4121.0
2019-05-08,501,1900-01-01 14:06:00,Wednesday,Queen route from Humber to Neville,General Delay,10.0,8.0,,
2019-05-08,501,1900-01-01 15:16:00,Wednesday,Neville Park,Mechanical,5.0,9.0,,4535.0
2019-05-08,512,1900-01-01 15:54:00,Wednesday,St Clair and Winona,Investigation,35.0,39.0,E/B,4469.0
2019-05-08,504,1900-01-01 16:15:00,Wednesday,King Street East Jarvis,Emergency Services,20.0,26.0,W/B,4532.0
2019-05-08,506,1900-01-01 16:17:00,Wednesday,Pape / Gerrard,Investigation,7.0,14.0,E/B,4003.0
2019-05-08,503,1900-01-01 16:52:00,Wednesday,Queen and Broadview,Mechanical,12.0,24.0,W/B,8451.0
2019-05-08,506,1900-01-01 17:11:00,Wednesday,Upper Gerrard,General Delay,8.0,16.0,E/B,4127.0
2019-05-08,504,1900-01-01 17:44:00,Wednesday,King and Spadina,General Delay,10.0,9.0,B/W,4408.0
2019-05-08,505,1900-01-01 21:06:00,Wednesday,Broadview Station,Mechanical,5.0,10.0,W/B,8124.0
2019-05-08,504,1900-01-01 21:19:00,Wednesday,Distillery Loop,Held By,20.0,27.0,S/B,4454.0
2019-05-08,511,1900-01-01 21:39:00,Wednesday,Fleet & Bathurst,Emergency Services,5.0,10.0,W/B,1576.0
2019-05-09,501,1900-01-01 00:01:00,Thursday,Queen/ Glendale,Investigation,28.0,37.0,W/B,4105.0
2019-05-09,512,1900-01-01 04:04:00,Thursday,Bathurst and St Clair,Held By,0.0,0.0,W/B,4521.0
2019-05-09,510,1900-01-01 05:35:00,Thursday,King & Spadina,Mechanical,8.0,15.0,N/B,4523.0
2019-05-09,511,1900-01-01 06:12:00,Thursday,Bathurst Station,Mechanical,3.0,6.0,S/B,1268.0
2019-05-09,501,1900-01-01 06:15:00,Thursday,Queen Street East  Sackville,Investigation,2.0,12.0,E/B,4164.0
2019-05-09,506,1900-01-01 08:20:00,Thursday,Dundas and College,General Delay,5.0,10.0,B/W,4057.0
2019-05-09,511,1900-01-01 09:00:00,Thursday,Bathurst and Richmond,General Delay,4.0,8.0,B/W,1032.0
2019-05-09,506,1900-01-01 09:41:00,Thursday,Main Street Station,Held By,11.0,16.0,W/B,4187.0
2019-05-09,501,1900-01-01 09:55:00,Thursday,Queen Street West Dovercourt,Investigation,10.0,16.0,E/B,4195.0
2019-05-09,502,1900-01-01 09:56:00,Thursday,Quen and broadview,Investigation,10.0,20.0,W/B,7953.0
2019-05-09,512,1900-01-01 12:33:00,Thursday,St Clair/Christie,Mechanical,5.0,11.0,W/B,4486.0
2019-05-09,16,1900-01-01 13:59:00,Thursday,King and Sumach,Mechanical,7.0,14.0,W/B,4431.0
2019-05-09,501,1900-01-01 14:27:00,Thursday,Upper Gerrard / Main,General Delay,7.0,14.0,B/W,4124.0
2019-05-09,511,1900-01-01 14:47:00,Thursday,Bathurst / Harbord,Mechanical,7.0,14.0,S/B,1007.0
2019-05-09,705,1900-01-01 15:13:00,Thursday,DUNDAS/GRACE,Investigation,4.0,8.0,W/B,7908.0
2019-05-09,506,1900-01-01 16:36:00,Thursday,Coxwell loop,Mechanical,6.0,12.0,E/B,4071.0
2019-05-09,506,1900-01-01 17:11:00,Thursday,Main station,Mechanical,6.0,12.0,E/B,4057.0
2019-05-09,501,1900-01-01 17:16:00,Thursday,Neville Park,Mechanical,5.0,9.0,,4132.0
2019-05-09,501,1900-01-01 17:21:00,Thursday,Queen and Sackville,Mechanical,5.0,9.0,E/B,4155.0
2019-05-09,501,1900-01-01 17:31:00,Thursday,Queen route from Humber to Neville,General Delay,10.0,9.0,,
2019-05-09,501,1900-01-01 17:32:00,Thursday,Queen and Bathurst,Investigation,90.0,95.0,W/B,4178.0
2019-05-09,504,1900-01-01 17:51:00,Thursday,King and Spadina,General Delay,10.0,9.0,B/W,4420.0
2019-05-09,501,1900-01-01 18:02:00,Thursday,Queen and Spadina,Investigation,50.0,55.0,E/B,4417.0
2019-05-09,511,1900-01-01 18:40:00,Thursday,Bathurst Station,Mechanical,7.0,14.0,N/B,1035.0
2019-05-09,510,1900-01-01 19:16:00,Thursday,spadina/king,Investigation,15.0,20.0,S/B,4465.0
2019-05-09,512,1900-01-01 21:16:00,Thursday,Bathurst,Emergency Services,54.0,61.0,E/B,4482.0
2019-05-09,512,1900-01-01 22:23:00,Thursday,Bathurst,Held By,14.0,21.0,E/B,4488.0
2019-05-09,504,1900-01-01 23:15:00,Thursday,Roncy and garden,Investigation,37.0,45.0,N/B,4444.0
2019-05-10,510,1900-01-01 02:31:00,Friday,Spadina Station,Overhead - Pantograph,27.0,42.0,S/B,4572.0
2019-05-10,304,1900-01-01 04:24:00,Friday,Broadview Station,Investigation,15.0,30.0,W/B,4418.0
2019-05-10,501,1900-01-01 05:11:00,Friday,Queen St. E at Greenwood Ave.,Held By,0.0,0.0,W/B,4074.0
2019-05-10,501,1900-01-01 05:14:00,Friday,Queen St. E at Woodfield Rd.,Held By,0.0,0.0,E/B,4180.0
2019-05-10,501,1900-01-01 05:25:00,Friday,Humber Loop,Mechanical,5.0,14.0,W/B,4079.0
2019-05-10,511,1900-01-01 05:55:00,Friday,Mt. Dennis Garage,Mechanical,6.0,12.0,N/B,1116.0
2019-05-10,510,1900-01-01 07:07:00,Friday,Spadina & King,Mechanical,4.0,8.0,N/B,4469.0
2019-05-10,506,1900-01-01 07:19:00,Friday,Gerrard/Golfview,Mechanical,7.0,14.0,W/B,4057.0
2019-05-10,506,1900-01-01 07:47:00,Friday,Coxwell Ave. and Lower Gerrard St.,Mechanical,5.0,10.0,E/B,4165.0
2019-05-10,501,1900-01-01 07:55:00,Friday,Queen Beech Ave,Mechanical,10.0,15.0,W/B,4153.0
2019-05-10,505,1900-01-01 08:47:00,Friday,Dundas & Beverley,Held By,36.0,41.0,B/W,8108.0
2019-05-10,506,1900-01-01 08:55:00,Friday,Dundas/Lansdowne,Investigation,5.0,10.0,eb,4071.0
2019-05-10,501,1900-01-01 09:44:00,Friday,College/Burden,Mechanical,5.0,10.0,W/B,4104.0
2019-05-10,512,1900-01-01 10:20:00,Friday,St. Clair and Bathurst,Mechanical,6.0,12.0,W/B,4455.0
2019-05-10,504,1900-01-01 12:15:00,Friday,King and Bay,Held By,20.0,27.0,W/B,4476.0
2019-05-10,501,1900-01-01 13:00:00,Friday,Queen and Kingston Rd.,Investigation,5.0,9.0,E/B,4123.0
2019-05-10,505,1900-01-01 15:09:00,Friday,Dundas West Station,Mechanical,4.0,8.0,W/B,8176.0
2019-05-10,504,1900-01-01 15:16:00,Friday,King and Strachan,Held By,379.0,385.0,W/B,4461.0
2019-05-10,511,1900-01-01 15:24:00,Friday,Bathurst / College,Investigation,6.0,12.0,S/B,1100.0
2019-05-10,504,1900-01-01 15:35:00,Friday,King and Spadina,General Delay,15.0,14.0,B/W,4465.0
2019-05-10,501,1900-01-01 15:56:00,Friday,Queen and John,Mechanical,5.0,9.0,W/B,4170.0
2019-05-10,505,1900-01-01 16:37:00,Friday,Dundas West Station,Mechanical,4.0,8.0,W/B,8114.0
2019-05-10,503,1900-01-01 16:37:00,Friday,Kingston road and Queen,Mechanical,12.0,24.0,E/B,8469.0
2019-05-10,501,1900-01-01 16:45:00,Friday,Russell Yard,Mechanical,5.0,9.0,,4132.0
2019-05-10,506,1900-01-01 17:39:00,Friday,Logan / Gerrard,Investigation,6.0,12.0,E/B,4131.0
2019-05-10,504,1900-01-01 18:16:00,Friday,Springhurst Loop,Investigation,18.0,25.0,E/B,4457.0
2019-05-10,503,1900-01-01 18:30:00,Friday,King and Church,Investigation,12.0,0.0,E/B,7950.0
2019-05-10,501,1900-01-01 23:04:00,Friday,Lakeshore and Kipling,Investigation,9.0,18.0,E/B,4150.0
2019-05-11,501,1900-01-01 01:06:00,Saturday,Neville Park,Mechanical,9.0,18.0,W/B,4124.0
2019-05-11,301,1900-01-01 01:19:00,Saturday,Humber loop,Mechanical,9.0,18.0,W/B,4160.0
2019-05-11,301,1900-01-01 02:42:00,Saturday,Bay and Queen,Mechanical,9.0,18.0,E/B,4050.0
2019-05-11,301,1900-01-01 03:30:00,Saturday,Bathurst and Queen,Mechanical,9.0,18.0,E/B,4189.0
2019-05-11,510,1900-01-01 05:41:00,Saturday,Union Station,Mechanical,15.0,30.0,N/B,4463.0
2019-05-11,504,1900-01-01 09:00:00,Saturday,Roncy/Dundas,General Delay,6.0,14.0,E/B,
2019-05-11,501,1900-01-01 09:03:00,Saturday,Queen & Augusta,Emergency Services,79.0,85.0,B/W,4148.0
2019-05-11,505,1900-01-01 09:04:00,Saturday,Dundas and Sterling,Investigation,4.0,8.0,E/B,1309.0
2019-05-11,504,1900-01-01 10:37:00,Saturday,Roncesvalles/Dundas,Held By,13.0,21.0,E/B,4462.0
